tmin	tmax	tmean	rain	hr
25.4	38.6	31.8	0.0	64.0
19.4	36.4	27.1	64.0	63.0
13.8	21.4	17.1	3.0	95.0
15.7	23.4	19.4	0.0	82.0
18.2	28.0	22.6	0.0	85.0
21.3	29.0	24.5	11.0	84.0
19.6	25.6	21.9	9.0	95.0
19.1	29.5	23.8	4.0	82.0
21.4	33.8	26.8	0.0	75.0
21.6	35.4	27.0	0.0	76.0
20.9	35.0	27.6	0.0	77.0
23.4	34.6	28.2	0.0	75.0
21.8	35.1	28.3	0.0	69.0
22.9	35.0	28.8	0.0	70.0
21.5	35.0	26.5	23.0	74.0
21.2	31.2	25.6	0.0	85.0
22.8	33.0	27.0	0.0	83.0
23.0	35.5	26.7	57.0	86.0
20.0	29.9	24.3	0.3	90.0
22.0	32.0	26.2	0.0	82.0
21.8	33.2	26.5	23.0	92.0
22.0	30.0	24.5	0.0	86.0
20.4	30.3	24.4	1.0	81.0
19.7	28.1	23.1	1.0	86.0
19.6	29.5	23.7	0.0	84.0
22.0	29.3	24.5	0.2	88.0
22.0	29.7	24.3	38.0	91.0
20.9	28.4	23.8	0.0	88.0
21.2	31.6	26.2	11.0	82.0
22.2	31.5	26.5	9.0	84.0
22.6	28.6	24.8	53.0	89.0
21.6	29.5	24.6	1.0	93.0
23.0	32.4	27.3	0.0	83.0
20.4	29.5	24.5	0.4	90.0
17.0	24.7	20.7	2.0	85.0
18.0	27.0	21.1	0.0	81.0
16.0	28.9	22.0	0.0	82.0
21.4	25.2	23.1	1.0	81.0
19.6	23.2	21.2	2.0	93.0
17.2	27.4	21.1	0.0	82.0
19.6	29.0	22.9	0.0	85.0
16.3	32.2	23.9	0.0	83.0
18.6	33.0	25.2	0.0	78.0
21.2	27.1	23.9	0.0	77.0
20.8	31.0	25.4	0.0	79.0
22.3	32.0	26.7	0.0	84.0
21.2	26.8	23.2	0.8	81.0
18.8	25.1	21.5	0.4	90.0
18.8	29.3	23.6	0.0	79.0
22.0	29.2	25.1	0.0	86.0
21.0	32.4	26.7	0.0	76.0
21.0	31.7	25.1	0.0	70.0
20.6	28.2	24.3	0.0	81.0
20.6	34.5	26.7	0.1	76.0
17.6	27.0	22.4	7.0	88.0
14.7	18.9	16.7	0.5	93.0
15.0	25.4	19.8	0.0	90.0
14.0	30.2	21.9	5.0	86.0
16.2	23.4	18.8	6.0	91.0
14.6	26.0	19.3	0.0	88.0
16.0	28.2	22.0	0.0	76.0
21.0	26.0	22.9	1.0	83.0
18.4	24.6	21.5	0.0	86.0
19.0	25.8	22.0	0.5	85.0
20.6	27.4	22.7	10.0	91.0
18.4	27.0	21.8	0.9	94.0
17.8	31.5	23.5	0.1	88.0
20.0	30.8	25.2	36.0	87.0
20.2	28.6	23.7	2.0	93.0
21.2	30.2	25.1	0.0	87.0
22.5	30.5	26.0	0.0	89.0
23.8	32.0	27.2	0.0	90.0
21.9	33.5	27.7	0.0	82.0
23.6	32.4	27.6	0.0	89.0
22.6	33.5	28.1	0.0	84.0
23.4	33.3	27.1	1.0	75.0
17.9	24.3	19.9	4.0	94.0
19.0	21.8	19.8	4.0	96.0
16.9	22.4	19.2	0.0	90.0
15.0	28.6	21.7	11.0	73.0
13.8	22.4	16.6	0.0	84.0
12.8	22.4	16.2	0.0	87.0
10.0	25.2	16.9	0.0	88.0
11.8	27.0	18.6	0.0	88.0
16.0	29.9	22.5	0.0	76.0
20.2	23.5	21.5	0.0	78.0
18.4	24.0	20.9	0.0	90.0
19.4	26.1	21.8	2.0	91.0
19.3	23.2	21.5	10.0	96.0
19.8	24.0	20.8	4.0	98.0
19.0	23.9	21.0	0.0	92.0
19.0	24.8	21.6	0.4	90.0
18.6	23.8	20.4	0.0	90.0
16.5	25.6	20.8	0.0	88.0
19.0	28.0	22.7	0.0	86.0
18.6	29.5	23.6	2.0	83.0
19.5	23.0	21.3	2.0	95.0
18.0	23.8	19.9	1.0	91.0
16.3	22.7	19.5	2.0	89.0
17.5	24.7	21.1	0.4	89.0
19.7	24.9	22.1	0.0	92.0
19.2	28.5	22.9	0.0	91.0
16.4	27.2	22.0	0.0	83.0
20.4	26.3	22.7	0.0	89.0
17.2	24.5	21.1	3.0	94.0
20.0	28.5	23.2	5.0	91.0
20.8	27.1	23.3	4.0	94.0
19.2	28.5	24.2	0.0	84.0
18.4	23.8	19.6	18.0	88.0
16.6	18.6	17.6	0.0	95.0
16.4	20.4	18.6	0.0	88.0
16.2	22.7	19.9	0.0	91.0
17.0	26.7	20.8	0.0	90.0
15.8	27.0	21.2	0.0	89.0
18.0	26.9	21.4	0.0	92.0
18.1	26.6	20.7	0.0	94.0
19.2	25.5	21.3	0.1	94.0
18.8	28.2	22.6	0.0	93.0
19.4	27.5	22.5	0.0	86.0
13.4	21.4	16.3	0.1	80.0
8.0	15.7	13.0	0.0	70.0
11.0	14.9	12.7	0.0	83.0
11.1	19.5	14.3	0.0	82.0
7.8	20.7	14.1	0.0	86.0
8.8	21.8	14.3	0.0	90.0
12.0	23.0	17.2	0.0	83.0
13.5	24.9	18.8	0.0	81.0
15.0	24.6	19.4	0.0	87.0
13.4	20.4	17.0	0.0	89.0
13.5	20.8	17.6	0.0	88.0
14.0	22.3	17.3	0.0	88.0
13.5	24.1	18.6	0.0	87.0
13.8	25.0	18.7	0.0	88.0
17.0	23.0	19.6	0.0	79.0
15.9	18.6	17.0	0.0	84.0
15.0	22.6	18.0	0.4	89.0
13.5	21.5	17.6	0.0	85.0
15.9	22.0	17.7	0.0	89.0
12.9	20.0	16.4	0.2	95.0
14.0	22.0	18.5	0.0	91.0
17.7	28.5	21.9	0.0	75.0
15.6	23.6	18.4	0.0	58.0
12.6	19.5	15.0	0.0	66.0
7.3	22.9	14.0	0.0	86.0
8.6	20.9	14.8	0.0	81.0
15.0	19.0	16.6	0.6	90.0
14.6	17.0	15.7	4.0	94.0
10.8	14.6	12.8	0.2	93.0
11.9	16.0	13.7	0.0	92.0
12.8	18.6	15.2	0.0	94.0
12.2	24.8	17.4	0.0	94.0
11.5	23.6	17.4	0.0	91.0
15.9	21.5	18.5	0.0	86.0
17.0	21.6	18.5	0.0	90.0
12.6	18.3	15.6	9.0	94.0
11.0	15.6	12.7	0.0	87.0
6.4	20.3	12.2	0.0	87.0
4.5	21.4	11.8	0.0	84.0
4.9	22.4	12.3	0.0	90.0
5.0	22.4	12.9	0.0	85.0
8.5	24.8	15.9	0.0	83.0
11.3	21.2	15.7	0.0	90.0
15.8	21.0	17.5	0.1	92.0
14.5	19.0	17.0	0.3	92.0
9.4	15.5	13.0	0.0	80.0
4.0	22.0	12.0	0.0	83.0
8.0	22.0	13.7	0.0	86.0
7.4	21.0	13.2	0.0	83.0
6.0	21.0	13.1	0.0	86.0
7.9	21.0	14.9	0.0	81.0
8.0	23.2	15.7	0.0	75.0
11.0	26.0	19.9	0.0	83.0
14.2	27.0	20.2	0.0	88.0
13.6	31.0	20.9	0.0	85.0
16.0	25.8	19.8	0.0	81.0
16.8	26.0	20.6	0.0	62.0
13.8	23.0	17.9	0.0	68.0
10.0	23.9	16.5	0.0	74.0
8.0	25.2	16.0	0.0	74.0
7.7	27.6	17.0	0.0	82.0
11.4	27.6	19.0	0.0	68.0
10.0	21.2	14.6	0.6	72.0
7.1	18.1	11.9	0.0	83.0
3.0	20.1	10.7	0.0	76.0
3.5	20.8	12.1	0.0	72.0
3.0	20.0	11.8	0.0	72.0
6.2	23.4	14.1	0.0	74.0
6.2	25.0	15.6	0.0	80.0
10.4	28.4	18.2	0.0	76.0
13.4	30.5	20.7	0.0	76.0
15.8	31.6	22.5	0.0	81.0
15.4	33.2	23.5	0.0	73.0
15.0	35.6	23.8	0.0	72.0
15.9	22.6	17.9	0.0	78.0
14.8	26.1	18.7	0.0	76.0
10.5	28.0	18.5	0.0	78.0
15.0	21.6	18.0	0.0	38.0
12.2	20.0	15.1	0.0	54.0
9.2	21.9	14.8	0.0	65.0
7.3	29.0	17.0	0.0	70.0
12.0	28.3	19.5	0.0	67.0
17.2	22.0	19.4	0.0	60.0
13.0	17.2	14.7	0.0	71.0
10.8	23.5	16.3	0.0	57.0
6.7	26.0	16.1	0.0	61.0
9.1	29.7	18.7	0.0	64.0
13.5	31.7	21.7	0.0	69.0
14.0	33.0	22.5	0.0	68.0
13.8	34.1	23.4	0.0	63.0
14.1	35.5	24.0	0.0	61.0
15.0	33.4	23.1	0.0	61.0
15.8	35.0	23.9	0.0	62.0
14.6	36.8	25.5	0.0	59.0
14.5	31.6	22.9	0.0	50.0
15.2	21.6	17.5	0.0	46.0
12.0	22.5	17.0	0.0	60.0
8.0	24.2	16.1	0.0	62.0
6.8	27.1	17.3	0.0	59.0
8.2	29.6	19.3	0.0	58.0
14.4	30.6	22.3	0.0	59.0
16.3	33.8	24.3	0.0	63.0
16.3	35.0	25.3	0.0	64.0
17.8	37.5	27.2	0.0	60.0
20.6	35.0	27.4	16.0	61.0
19.0	34.0	25.8	0.0	78.0
21.0	34.2	27.2	0.0	67.0
21.6	29.6	24.6	0.0	66.0
19.2	25.6	21.9	0.0	66.0
15.0	32.1	22.7	0.0	75.0
18.0	36.0	26.5	0.0	64.0
16.5	28.6	19.1	0.0	48.0
14.6	20.4	17.4	0.0	46.0
12.8	26.4	18.3	0.0	54.0
15.6	26.7	20.1	0.0	61.0
15.0	20.6	17.8	0.0	79.0
16.9	27.0	20.8	0.0	49.0
16.6	30.6	22.8	0.0	49.0
15.1	29.6	23.4	0.0	53.0
17.0	29.0	22.9	0.0	62.0
18.2	31.0	23.7	0.0	54.0
20.6	29.6	24.2	0.0	46.0
14.0	31.4	23.1	0.0	46.0
11.0	33.4	22.9	0.0	48.0
15.8	35.2	25.4	0.0	44.0
20.5	28.0	22.8	0.0	52.0
13.3	33.8	22.6	0.0	64.0
16.2	26.2	20.0	0.7	74.0
15.9	19.8	17.8	0.0	77.0
15.4	23.4	19.1	0.0	81.0
15.3	34.2	23.9	0.0	51.0
19.8	33.6	26.3	0.5	66.0
20.0	30.6	25.4	0.0	68.0
21.5	29.7	24.4	0.0	67.0
21.3	32.5	25.8	4.0	75.0
19.4	39.3	28.5	0.0	64.0
23.0	35.0	25.7	0.1	50.0
18.8	25.5	22.0	0.0	61.0
19.2	31.7	24.9	0.0	61.0
19.8	39.0	29.1	0.0	54.0
22.4	40.5	31.4	1.0	48.0
16.7	33.8	21.1	0.9	62.0
14.5	23.5	18.7	0.0	64.0
16.8	28.2	21.2	0.0	67.0
17.6	33.4	24.6	0.0	56.0
19.4	36.9	28.2	0.0	59.0
23.4	38.5	30.3	0.0	52.0
21.4	43.3	33.2	0.0	42.0
25.9	38.0	31.2	19.0	54.0
22.1	40.0	30.3	0.0	61.0
22.8	34.2	26.1	2.0	58.0
19.8	24.4	21.3	0.1	89.0
17.9	33.0	25.4	0.0	65.0
20.6	35.4	27.6	17.0	70.0
20.1	32.5	25.6	0.0	75.0
20.0	35.4	27.9	0.0	63.0
20.7	37.7	29.4	0.0	61.0
20.4	39.8	30.5	0.0	41.0
21.3	41.0	31.3	0.0	37.0
22.6	39.7	31.7	0.0	48.0
23.4	40.9	31.9	0.0	52.0
24.1	33.7	28.1	0.0	63.0
23.5	36.7	29.1	16.0	76.0
20.1	26.6	22.6	6.0	93.0
18.8	24.8	21.3	3.0	85.0
16.4	24.1	20.2	3.0	93.0
16.7	22.6	19.4	0.2	81.0
16.0	29.6	22.6	0.0	67.0
15.0	34.9	25.7	0.0	66.0
22.0	35.5	28.7	5.0	63.0
22.7	34.2	27.5	0.0	65.0
20.0	34.4	27.6	0.0	64.0
22.5	37.1	29.8	0.0	58.0
22.6	33.6	27.9	0.0	66.0
19.8	32.8	25.0	18.0	80.0
15.9	22.5	18.6	0.0	89.0
14.4	29.2	21.6	0.0	71.0
15.0	33.7	24.5	0.0	66.0
16.8	35.5	26.0	0.0	60.0
18.0	34.6	25.7	0.0	60.0
19.0	34.5	26.9	0.0	59.0
19.2	39.5	29.1	0.0	57.0
22.8	30.6	25.7	11.0	69.0
19.6	27.5	22.2	2.0	90.0
18.6	25.0	20.7	0.8	92.0
19.7	29.8	24.3	0.0	70.0
18.0	32.2	25.8	0.0	78.0
22.5	28.5	25.0	0.0	79.0
22.1	29.3	25.3	0.0	73.0
20.4	28.3	23.9	6.0	87.0
19.6	33.5	26.2	0.0	73.0
22.9	39.9	31.2	0.0	62.0
20.2	33.6	23.3	0.2	68.0
16.0	24.5	19.7	0.0	74.0
18.3	27.2	22.6	0.0	64.0
13.8	35.0	24.9	0.0	54.0
15.5	37.3	26.1	0.0	48.0
17.0	38.6	27.6	0.0	45.0
17.4	41.3	30.0	0.0	43.0
21.3	42.4	31.2	34.0	45.0
21.6	32.4	25.9	0.0	76.0
22.0	35.5	28.5	0.0	69.0
23.4	37.0	27.9	5.0	71.0
20.4	25.1	22.1	0.5	88.0
20.4	30.3	24.4	0.0	82.0
23.0	28.0	24.5	16.0	91.0
21.4	24.9	22.7	6.0	96.0
19.5	27.8	24.4	2.0	91.0
22.0	28.3	25.3	18.0	78.0
20.0	27.4	22.9	0.2	91.0
21.5	30.5	24.1	0.4	88.0
19.5	33.0	26.6	0.0	71.0
22.6	35.8	29.0	4.0	70.0
21.2	31.2	23.7	0.2	78.0
17.6	22.1	19.6	0.0	81.0
17.8	27.6	22.1	0.0	63.0
17.5	31.3	24.4	0.0	61.0
19.3	34.5	27.1	0.0	70.0
22.4	37.8	29.6	0.0	67.0
23.2	36.8	29.9	0.0	72.0
25.0	33.9	28.3	43.0	74.0
21.8	32.5	26.4	0.0	82.0
22.9	35.2	28.3	41.0	84.0
20.6	34.0	26.8	0.0	75.0
22.0	36.4	28.5	29.0	78.0
17.8	23.0	20.6	0.0	78.0
19.2	28.4	23.1	0.0	72.0
16.9	32.0	24.9	0.0	78.0
20.4	34.8	27.4	0.0	75.0
23.5	35.5	28.9	0.0	79.0
24.0	34.7	27.3	24.0	89.0
22.6	32.0	26.4	0.0	86.0
22.0	34.0	27.7	0.0	83.0
24.1	36.0	27.6	4.0	85.0
20.6	34.2	26.1	32.0	86.0
22.2	31.5	25.8	0.0	84.0
22.2	32.5	27.5	2.0	78.0
22.2	29.4	24.7	29.0	90.0
21.2	31.2	24.9	0.0	89.0
21.5	33.6	27.4	0.0	77.0
22.4	33.8	26.0	12.0	89.0
21.6	30.3	24.8	0.0	90.0
23.3	32.4	26.7	0.7	91.0
20.6	26.3	23.0	8.0	93.0
19.0	30.2	24.7	0.0	81.0
21.9	32.4	26.1	0.0	86.0
22.8	33.5	27.3	0.0	82.0
24.3	33.5	27.0	2.0	81.0
20.0	33.6	26.5	0.0	78.0
21.4	35.6	28.2	0.0	71.0
21.9	33.6	27.0	0.0	80.0
22.2	36.0	28.5	33.0	78.0
22.0	31.2	25.8	0.6	79.0
22.5	30.3	25.6	0.0	84.0
23.0	31.7	27.0	0.0	78.0
23.8	35.4	29.1	0.0	78.0
24.4	36.7	28.9	0.0	74.0
23.2	36.6	29.0	0.0	77.0
24.4	37.1	29.1	0.0	82.0
23.3	37.0	28.2	13.0	85.0
21.0	34.1	26.9	0.0	82.0
22.4	34.0	26.5	5.0	86.0
21.7	34.6	27.3	5.0	79.0
22.6	33.6	27.4	0.0	82.0
20.3	32.6	25.3	3.0	85.0
19.0	30.5	23.8	0.0	79.0
20.0	33.0	26.1	0.1	74.0
23.1	28.8	25.3	3.0	83.0
22.2	29.8	25.4	0.0	86.0
22.8	31.4	26.4	31.0	89.0
22.0	27.5	24.0	40.0	96.0
22.4	32.0	26.1	0.0	85.0
23.0	34.0	27.7	23.0	81.0
19.6	29.2	22.6	0.0	84.0
20.4	26.1	22.5	0.0	79.0
20.0	28.0	23.1	0.1	86.0
20.6	29.4	23.9	0.0	91.0
22.7	30.6	25.9	0.0	86.0
22.7	34.6	27.7	0.0	82.0
22.0	35.0	27.6	0.0	80.0
23.5	30.7	26.9	64.0	82.0
19.6	25.6	22.0	3.0	94.0
20.7	25.8	22.8	5.0	95.0
21.8	31.0	25.3	0.3	90.0
23.7	34.0	27.9	0.0	86.0
24.0	34.1	28.4	76.0	81.0
21.2	29.0	24.3	5.0	92.0
22.1	29.6	25.1	12.0	92.0
23.5	32.2	26.7	5.0	92.0
23.8	33.8	27.9	65.0	87.0
21.3	34.0	26.3	0.0	80.0
23.4	33.6	27.4	0.2	78.0
23.0	33.0	27.5	0.0	86.0
23.7	33.8	28.0	0.7	85.0
24.2	37.7	28.7	0.0	84.0
24.0	34.6	28.5	0.0	80.0
24.1	34.1	28.7	13.0	81.0
22.9	29.0	25.2	0.6	88.0
22.4	29.0	25.2	0.0	90.0
23.8	31.4	26.5	0.0	90.0
23.3	32.9	26.8	0.0	90.0
23.0	33.0	27.1	0.0	83.0
21.4	34.9	27.3	71.0	76.0
19.8	32.5	25.1	41.0	86.0
17.5	24.0	19.5	10.0	93.0
17.6	22.5	19.7	0.0	89.0
18.8	26.4	21.4	4.0	91.0
18.6	25.8	20.6	12.0	95.0
16.7	21.0	18.4	0.3	94.0
17.2	20.7	18.7	0.0	85.0
17.8	24.7	20.7	0.0	92.0
16.7	28.5	21.4	0.0	92.0
17.0	30.0	23.1	0.0	86.0
19.0	25.0	21.5	1.0	92.0
16.5	27.2	21.7	0.2	87.0
20.8	29.7	24.6	0.0	88.0
22.6	31.5	26.3	0.0	86.0
21.8	33.0	26.8	4.0	77.0
21.0	27.4	22.8	0.0	89.0
19.6	26.0	22.5	0.0	88.0
20.2	28.4	23.8	0.0	79.0
20.4	28.5	23.9	0.0	82.0
21.6	27.0	23.8	28.0	87.0
21.2	29.5	24.2	0.0	90.0
21.3	32.0	25.7	31.0	89.0
20.4	28.0	23.4	0.0	90.0
20.2	28.6	24.0	0.0	92.0
22.2	31.8	26.1	0.0	91.0
21.4	31.0	25.5	0.0	84.0
21.4	30.4	25.2	0.0	89.0
20.7	30.7	24.9	14.0	84.0
17.2	26.0	21.0	0.0	92.0
18.4	25.0	20.9	0.0	96.0
19.6	27.0	22.5	0.0	89.0
20.0	23.4	21.3	0.6	88.0
17.6	20.5	18.9	4.0	97.0
17.6	22.3	19.6	0.4	95.0
18.8	24.2	21.0	0.0	93.0
19.4	27.2	22.8	0.0	86.0
21.3	25.2	22.6	11.0	93.0
20.2	25.8	23.0	2.0	91.0
20.5	25.9	22.1	4.0	95.0
20.4	27.0	23.2	0.0	91.0
21.7	29.8	24.7	1.0	89.0
22.0	30.5	25.5	0.0	92.0
20.8	30.6	24.7	0.0	91.0
16.5	24.8	18.7	0.0	80.0
15.0	20.0	17.2	0.0	78.0
16.2	19.4	17.4	0.5	94.0
16.8	19.9	17.8	0.0	91.0
15.8	20.2	17.6	1.0	90.0
15.4	20.8	17.9	0.0	89.0
16.5	24.2	19.2	0.0	92.0
15.4	26.9	20.1	0.0	88.0
16.5	25.0	20.1	0.0	86.0
15.8	21.0	18.1	0.2	90.0
15.9	20.0	18.0	3.0	96.0
16.9	22.3	19.3	0.0	95.0
17.5	22.6	19.5	1.0	96.0
15.8	26.0	20.1	0.0	94.0
17.0	24.6	20.3	0.0	92.0
17.2	27.0	21.4	0.2	90.0
18.6	25.0	21.1	0.0	93.0
18.0	27.9	22.4	0.0	82.0
16.2	28.1	22.2	0.0	88.0
19.0	28.0	22.6	0.0	92.0
18.2	29.0	22.6	0.0	91.0
18.7	23.4	20.7	1.0	93.0
14.5	18.9	15.8	9.0	97.0
14.6	19.9	16.6	9.0	98.0
14.9	19.0	17.1	2.0	96.0
15.5	21.5	17.7	0.0	84.0
15.0	18.6	17.0	0.1	90.0
15.3	22.2	17.4	0.0	94.0
13.9	20.0	16.8	0.0	93.0
15.0	21.3	17.4	0.0	91.0
9.5	22.4	15.7	0.0	87.0
15.0	25.1	19.0	0.0	90.0
12.8	26.5	18.9	0.0	92.0
15.2	28.0	20.4	0.0	91.0
14.2	29.0	20.9	0.0	91.0
17.6	29.3	22.3	0.0	87.0
19.0	24.0	20.5	0.0	93.0
19.8	25.0	21.7	0.0	92.0
19.2	26.6	22.0	3.0	84.0
16.0	21.2	17.6	3.0	91.0
12.8	18.4	15.4	0.0	85.0
13.7	19.3	16.5	0.0	88.0
13.8	22.3	17.9	0.0	84.0
14.0	22.5	17.3	0.0	85.0
6.4	21.9	13.6	0.0	88.0
7.7	22.2	14.4	0.0	82.0
13.0	20.6	15.9	0.0	70.0
5.0	19.9	12.5	0.0	82.0
6.0	21.6	12.7	0.0	86.0
7.0	23.3	14.1	0.0	89.0
11.0	20.6	15.3	0.0	88.0
13.0	15.0	14.2	0.0	83.0
10.5	16.4	13.6	0.0	77.0
12.2	14.5	13.4	0.6	90.0
13.0	17.4	15.4	0.8	94.0
14.8	18.1	16.8	0.4	97.0
15.3	21.2	18.2	0.0	94.0
17.5	20.0	18.5	0.8	96.0
14.3	24.0	17.6	0.0	95.0
13.0	21.1	16.3	0.0	90.0
15.4	22.2	17.9	0.0	89.0
13.2	19.0	16.1	0.1	88.0
12.0	15.5	13.6	0.0	81.0
10.2	15.6	12.9	0.0	80.0
10.3	19.4	14.4	0.0	86.0
13.2	19.8	15.2	0.0	88.0
5.8	22.5	13.5	0.0	89.0
8.0	24.5	14.8	0.0	84.0
9.8	24.3	16.1	0.0	85.0
16.2	23.3	18.8	0.0	80.0
14.5	24.1	18.4	0.0	86.0
10.4	21.3	16.3	0.1	79.0
12.2	17.2	14.0	0.0	69.0
10.0	17.5	13.1	0.0	82.0
12.5	18.2	14.5	0.0	82.0
6.5	22.0	12.9	0.0	83.0
6.5	24.4	14.3	0.0	89.0
13.6	25.4	17.7	0.0	84.0
12.5	17.1	14.2	0.0	83.0
9.8	19.3	13.7	0.0	79.0
7.0	22.0	13.8	0.0	74.0
9.5	22.4	15.0	0.0	79.0
7.8	23.6	14.4	0.0	84.0
7.5	25.0	14.8	0.0	85.0
7.2	25.7	15.5	0.0	80.0
10.5	28.2	18.8	0.0	82.0
12.5	31.8	21.0	0.0	81.0
14.4	31.5	21.8	0.0	80.0
20.0	29.8	23.9	0.0	77.0
16.4	30.7	22.9	0.0	71.0
14.0	28.6	21.5	0.0	71.0
15.0	32.6	22.8	0.0	78.0
15.8	31.6	22.9	0.0	79.0
20.4	27.6	23.4	0.0	77.0
19.4	27.2	23.4	0.0	79.0
16.8	31.8	23.9	0.0	83.0
17.2	34.2	25.2	0.0	76.0
18.4	24.5	21.2	0.0	82.0
17.6	21.8	19.5	0.6	89.0
13.1	19.0	15.8	0.8	85.0
14.4	17.8	15.6	9.0	92.0
14.0	15.9	14.8	6.0	97.0
12.3	14.0	13.1	0.3	92.0
11.4	16.0	13.3	2.0	90.0
8.0	18.2	12.9	0.0	92.0
9.4	14.3	12.3	4.0	96.0
11.6	14.0	12.7	2.0	94.0
6.8	24.9	14.0	0.0	82.0
8.0	25.6	16.9	0.0	68.0
13.8	28.4	20.6	0.0	70.0
12.0	29.0	20.5	0.0	74.0
15.6	35.0	24.0	0.0	65.0
18.1	25.7	19.9	0.0	61.0
15.2	23.3	18.2	0.0	66.0
8.9	29.0	18.0	0.0	75.0
11.5	33.0	20.9	0.0	65.0
11.3	31.0	21.5	0.0	67.0
13.0	32.5	22.1	0.0	69.0
13.6	34.6	22.5	0.0	70.0
13.9	35.9	24.0	0.0	69.0
15.5	36.8	25.1	0.0	62.0
18.4	31.4	24.3	0.0	57.0
18.0	25.1	21.4	0.0	60.0
18.6	22.2	20.2	0.0	59.0
17.0	25.5	20.9	0.0	61.0
17.4	23.5	20.0	0.0	62.0
13.2	28.5	20.8	0.0	70.0
11.5	33.9	21.6	0.0	65.0
13.0	32.2	22.8	0.0	60.0
13.2	34.0	23.3	0.0	60.0
16.5	25.0	19.4	0.0	61.0
12.4	21.5	16.6	0.0	55.0
9.6	25.5	17.8	0.0	55.0
7.4	27.8	16.9	0.0	59.0
8.2	32.0	19.6	0.0	57.0
12.0	36.3	23.4	0.0	55.0
14.4	36.4	25.3	0.0	54.0
14.6	31.6	23.7	0.0	50.0
14.0	33.0	22.2	0.0	63.0
17.9	28.8	23.0	1.0	67.0
17.5	32.6	25.1	0.0	72.0
18.2	36.6	27.1	0.0	65.0
21.5	29.3	25.4	0.2	72.0
16.2	25.2	18.6	0.2	83.0
14.0	23.3	18.2	0.0	78.0
17.7	21.0	18.9	0.0	78.0
14.1	21.8	18.6	0.0	75.0
16.4	27.4	21.1	0.0	71.0
14.0	32.7	22.8	0.0	65.0
16.4	35.1	25.3	2.0	53.0
18.6	27.0	21.3	1.0	86.0
17.0	35.4	25.5	0.0	71.0
20.2	33.7	24.2	2.0	66.0
15.6	23.0	18.1	0.0	68.0
14.2	23.5	18.7	0.0	69.0
12.2	32.8	22.9	0.0	62.0
14.6	36.5	25.3	0.0	54.0
22.4	34.5	26.8	0.0	58.0
16.4	23.9	18.1	1.0	86.0
15.2	23.2	18.2	0.0	73.0
15.8	21.0	17.7	0.1	56.0
12.3	19.2	15.7	0.0	68.0
13.5	21.8	17.4	0.0	62.0
11.1	32.1	21.9	0.0	50.0
13.5	35.8	24.7	0.0	58.0
16.0	32.5	25.2	0.0	33.0
17.4	29.5	23.3	0.0	43.0
19.9	25.0	21.7	0.0	44.0
15.0	29.0	21.6	0.0	48.0
14.5	29.4	22.1	0.0	58.0
16.7	33.9	25.1	0.0	48.0
20.3	36.4	27.3	0.0	48.0
23.4	35.9	29.3	0.0	39.0
24.0	31.6	27.4	0.0	40.0
22.0	34.0	27.0	0.0	53.0
21.4	38.5	29.4	0.0	48.0
24.5	32.8	25.9	0.0	56.0
21.4	25.6	23.5	0.0	72.0
21.4	29.1	24.6	0.0	78.0
20.6	35.0	28.1	6.0	62.0
18.4	29.9	20.3	7.0	89.0
18.4	22.6	20.4	0.0	87.0
19.5	22.2	20.4	20.0	91.0
17.1	20.6	18.8	7.0	96.0
18.0	20.2	18.9	12.0	98.0
17.9	22.9	19.6	0.2	90.0
18.1	25.7	21.0	0.4	78.0
17.9	26.4	21.3	0.0	75.0
19.0	24.0	21.5	0.0	82.0
19.5	30.3	23.3	0.0	84.0
19.5	33.6	25.8	0.0	78.0
22.6	36.0	27.5	2.0	64.0
19.2	25.7	21.6	4.0	86.0
18.5	29.8	22.9	0.0	90.0
22.8	32.4	26.7	0.0	73.0
20.0	32.5	25.5	0.0	70.0
20.0	35.5	27.4	0.4	60.0
21.6	37.8	29.4	0.0	63.0
24.9	38.2	29.8	6.0	72.0
23.3	29.6	25.5	0.0	83.0
20.9	39.0	27.9	0.3	70.0
17.6	28.2	21.2	0.0	53.0
14.2	31.4	22.4	0.0	58.0
19.5	34.9	27.0	0.0	50.0
22.4	35.5	28.6	0.0	59.0
23.6	31.0	27.8	0.0	62.0
24.6	36.7	30.0	0.0	61.0
24.2	41.9	32.3	0.0	56.0
23.4	37.1	28.1	10.0	67.0
19.0	27.0	23.0	0.0	78.0
20.3	25.3	21.7	0.0	74.0
18.3	27.4	22.2	0.0	78.0
20.0	27.7	23.9	0.0	71.0
21.3	33.9	26.6	0.0	70.0
22.0	36.2	28.1	0.0	69.0
24.8	38.0	28.8	22.0	75.0
19.2	30.7	23.3	7.0	89.0
17.3	29.5	23.0	0.0	81.0
21.0	29.4	24.7	0.0	76.0
18.5	33.3	26.5	0.0	73.0
23.1	35.2	27.1	0.4	71.0
20.4	29.5	24.2	0.0	76.0
23.0	36.9	29.0	0.0	63.0
23.6	39.0	30.8	0.0	63.0
23.8	36.0	30.2	0.0	65.0
25.0	38.5	30.8	2.0	66.0
23.4	33.6	28.0	0.0	66.0
23.4	35.8	29.1	0.0	66.0
23.5	39.7	31.2	0.0	58.0
23.2	33.6	27.4	16.0	66.0
18.2	23.2	19.6	0.0	83.0
18.4	27.5	22.5	0.0	78.0
21.4	27.9	24.5	0.0	74.0
23.4	35.0	27.9	0.0	72.0
